"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.310050761E1	-1.505455971E-1	-2.576055050E0	7.282066345E-2	2.581477570E0
2.311060514E1	-1.514495611E-1	-2.543557167E0	6.842136383E-2	2.548980485E0
2.312070267E1	-1.529251337E-1	-2.556493282E0	3.740215302E-2	2.561336159E0
2.313080021E1	-1.424683332E-1	-2.562516689E0	-9.365081787E-4	2.566474213E0
2.314089774E1	-1.289764643E-1	-2.540214539E0	-6.081390381E-2	2.544213663E0
2.315096194E1	-1.288604736E-1	-2.587934494E0	-6.072616577E-2	2.591852163E0
2.316102614E1	-1.281365156E-1	-2.545583248E0	-6.532001495E-2	2.549643062E0
2.317109034E1	-1.417649984E-1	-2.537992001E0	-5.787181854E-2	2.542606902E0
2.318112121E1	-1.459765434E-1	-2.510366917E0	-1.078004837E-1	2.516917192E0
2.319115207E1	-1.377741098E-1	-2.532672167E0	-1.646709442E-1	2.541756584E0
2.320118297E1	-1.365993023E-1	-2.487546921E0	-1.686706543E-1	2.496997966E0
2.321121384E1	-1.220103502E-1	-2.494879246E0	-1.941690445E-1	2.505396295E0
2.322121137E1	-1.235494614E-1	-2.449634314E0	-1.981687546E-1	2.460740457E0
2.323120890E1	-1.228791475E-1	-2.440736294E0	-1.875829697E-1	2.451016179E0
2.324120647E1	-1.216619015E-1	-2.420661926E0	-2.029848099E-1	2.432202420E0
2.325120400E1	-8.735632896E-2	-2.183671951E0	-2.145051956E-1	2.195920490E0
2.326120157E1	-1.043103933E-1	-1.969940662E0	-2.734222412E-1	1.991558835E0
2.327119910E1	-8.820629120E-2	-1.787846923E0	-2.202177048E-1	1.803516789E0
2.328116330E1	-7.794153690E-2	-1.621599436E0	-2.185316086E-1	1.638113451E0
2.329112754E1	-4.577171803E-2	-1.472642303E0	-2.365179062E-1	1.492216848E0
2.330109177E1	-5.882287025E-2	-1.337514400E0	-2.540636063E-1	1.362700707E0
2.331105600E1	-5.838930607E-2	-1.216846466E0	-2.500810623E-1	1.243649939E0
2.332102023E1	-5.710697174E-2	-1.135194302E0	-2.458200455E-1	1.162907908E0
2.333098447E1	-3.080928326E-2	-1.048916340E0	-2.366571426E-1	1.075723618E0
2.334098207E1	-6.995081902E-3	-9.529598951E-1	-2.444105148E-1	9.838282333E-1
2.335097963E1	6.457805634E-3	-8.724153042E-1	-2.309656143E-1	9.024939231E-1
2.336097717E1	3.803241253E-2	-7.963799834E-1	-2.658300400E-1	8.404362870E-1
2.337097473E1	2.110707760E-2	-7.236948013E-1	-2.507705688E-1	7.662020311E-1
2.338097223E1	1.899898052E-2	-6.767669320E-1	-2.190799713E-1	7.115971300E-1
2.339096976E1	7.627010345E-4	-6.048687696E-1	-1.946773529E-1	6.354259059E-1
2.340096733E1	2.625691891E-2	-5.436443686E-1	-1.320810318E-1	5.600750167E-1
2.341096490E1	1.330471039E-2	-4.808691740E-1	-1.271953583E-1	4.975850048E-1
2.342096246E1	2.885079384E-2	-3.873513937E-1	-1.033954620E-1	4.019503602E-1
2.343096003E1	1.246809959E-2	-3.374457359E-1	-5.601978302E-2	3.422912419E-1
2.344095760E1	1.241767406E-2	-3.208798170E-1	-5.438709259E-2	3.256931246E-1
2.345098846E1	1.992082596E-2	-2.178571224E-1	1.655006409E-2	2.193911341E-1
2.346105273E1	1.592159271E-2	-1.500270367E-1	7.065296173E-2	1.665936669E-1
2.347111696E1	1.787006855E-2	-1.385985613E-1	7.214736938E-2	1.572709237E-1
2.348118116E1	2.694559097E-2	-4.983794689E-2	1.333265305E-1	1.448649355E-1
2.349124536E1	2.858543396E-2	-7.688999176E-4	1.847524643E-1	1.869523771E-1
2.350130956E1	1.815259457E-2	6.400245428E-2	2.695760727E-1	2.776636271E-1
2.351137376E1	2.002894878E-2	7.009512186E-2	2.705307007E-1	2.801809146E-1
2.352143796E1	6.205558777E-3	2.259132266E-1	3.218202591E-1	3.932474718E-1
2.353150219E1	1.922428608E-2	2.946451306E-1	3.419742584E-1	4.518093841E-1
2.354156639E1	2.244985104E-2	2.979007363E-1	3.428506851E-1	4.547476628E-1
2.355163063E1	2.207219601E-2	4.220952988E-1	3.984737396E-1	5.808897867E-1
2.356169483E1	1.130521297E-2	4.827130437E-1	4.490318298E-1	6.593703622E-1
2.357175906E1	1.218843460E-2	4.817225337E-1	4.490680695E-1	6.586860317E-1
2.358182326E1	2.791523933E-2	6.297383904E-1	4.872922897E-1	7.967455532E-1
2.359188746E1	1.336526871E-2	6.940083504E-1	5.230073929E-1	8.691161912E-1
2.360198502E1	2.515876293E-2	7.439688444E-1	5.321416855E-1	9.150395501E-1
2.361208256E1	3.854584694E-2	8.083521724E-1	5.385055542E-1	9.720633975E-1
2.362221346E1	3.856194019E-2	7.968410850E-1	5.372934341E-1	9.618352106E-1
2.363234432E1	5.023479462E-2	9.217235446E-1	5.190277100E-1	1.059003112E0
2.364247519E1	5.329060555E-2	9.679342508E-1	5.055189133E-1	1.093291349E0
2.365260606E1	5.527305603E-2	9.500839710E-1	5.040435791E-1	1.076928313E0
2.366273692E1	5.252611637E-2	1.011689782E0	4.808721542E-1	1.121388977E0
2.367286779E1	6.090342999E-2	1.121394396E0	4.813385010E-1	1.221851616E0
2.368299865E1	4.678392410E-2	1.144267917E0	5.319185257E-1	1.262725274E0
2.369312952E1	3.714704514E-2	1.165343881E0	5.679740906E-1	1.296919747E0
2.370329372E1	3.685796261E-2	1.139256001E0	5.655994415E-1	1.272464330E0
2.371345792E1	1.752972603E-2	1.249978542E0	6.325731277E-1	1.401036191E0
2.372362209E1	1.514661312E-2	1.288648844E0	6.395893097E-1	1.438721567E0
2.373378629E1	1.274120808E-2	1.324520469E0	6.752109528E-1	1.486750363E0
2.374395045E1	2.202427387E-2	1.359759569E0	6.460342407E-1	1.505586728E0
2.375411465E1	2.837681770E-2	1.394030452E0	6.406145096E-1	1.534442275E0
2.376427882E1	2.514421940E-2	1.405751824E0	6.638679504E-1	1.554828312E0
2.377444298E1	3.626632690E-2	1.419278145E0	6.560058594E-1	1.563972310E0
2.378460715E1	2.817904949E-2	1.429621458E0	6.601524353E-1	1.574932637E0
2.379477135E1	3.280270100E-2	1.435444951E0	6.612348557E-1	1.580762398E0
2.380493555E1	5.062544346E-2	1.552332163E0	6.547298431E-1	1.685517501E0
2.381509975E1	3.860664368E-2	1.622220159E0	6.238803864E-1	1.738480789E0
2.382526395E1	3.952395916E-2	1.614972830E0	6.236257553E-1	1.731649060E0
2.383542812E1	4.724693298E-2	1.690018892E0	5.776090622E-1	1.786624851E0
2.384562565E1	4.572761059E-2	1.797157288E0	5.123033524E-1	1.869310048E0
2.385582315E1	4.699563980E-2	1.778419256E0	5.115385056E-1	1.851122709E0
2.386602065E1	4.753518105E-2	1.906853437E0	4.195289612E-1	1.953037167E0
2.387621815E1	8.099913597E-2	1.945482135E0	3.368835449E-1	1.976095170E0
2.388644902E1	1.043089628E-1	2.031568527E0	2.397260666E-1	2.048321173E0
2.389667985E1	1.030999422E-1	1.999659777E0	2.382087708E-1	2.016435528E0
2.390691068E1	1.064735651E-1	2.009263992E0	2.055807114E-1	2.022558241E0
2.391714151E1	1.238771677E-1	2.106129646E0	1.011419296E-1	2.112192541E0
2.392733898E1	1.122504473E-1	1.937297821E0	9.521484375E-2	1.942881591E0
2.393753648E1	8.031737804E-2	1.834813952E0	1.020011902E-1	1.839401360E0
2.394770061E1	8.754611015E-2	1.793694377E0	4.881477356E-2	1.796492895E0
2.395786478E1	8.631241322E-2	1.694986701E0	3.094005585E-2	1.697464885E0
2.396806231E1	6.711578369E-2	1.656848431E0	-4.538917542E-2	1.658828330E0
2.397825981E1	7.756769657E-2	1.615387440E0	-9.191417694E-2	1.619858495E0
2.398845731E1	9.743583202E-2	1.571141243E0	-1.329202652E-1	1.579761483E0
2.399865481E1	9.288465977E-2	1.532644510E0	-1.877470016E-1	1.546892269E0
2.400885231E1	9.351432323E-2	1.472803831E0	-2.539663315E-1	1.497462838E0
2.401904981E1	8.855044842E-2	1.389282584E0	-2.477359772E-1	1.413973265E0
2.402928068E1	7.743453979E-2	1.336752176E0	-2.506437302E-1	1.362249892E0
2.403951151E1	7.155525684E-2	1.296060681E0	-3.035955429E-1	1.333065527E0
2.404974234E1	7.727026939E-2	1.264396667E0	-2.942514420E-1	1.300482041E0
2.405997318E1	7.556355000E-2	1.178947330E0	-2.896537781E-1	1.216357664E0
2.407017064E1	7.129454613E-2	1.133664727E0	-2.779674530E-1	1.169420596E0
2.408036814E1	6.471371651E-2	1.089745045E0	-2.711448669E-1	1.124834062E0
2.409059901E1	4.890823364E-2	1.049076200E0	-2.715358734E-1	1.084750948E0
2.410082984E1	7.865130901E-2	1.008894086E0	-2.983446121E-1	1.055017920E0
2.411106064E1	4.612445831E-2	9.474277496E-1	-3.324432373E-1	1.005119551E0
2.412129148E1	6.915891171E-2	9.344071150E-1	-3.570785522E-1	1.002698711E0
2.413155564E1	5.438208580E-2	8.951958418E-1	-3.554697037E-1	9.647236478E-1
2.414181981E1	6.436312199E-2	8.586785793E-1	-3.874864578E-1	9.442548751E-1
2.415208397E1	6.251692772E-2	8.199574947E-1	-3.814182281E-1	9.064869134E-1
2.416234817E1	5.092990398E-2	7.723968029E-1	-3.494091034E-1	8.492805177E-1
2.417261234E1	3.648543358E-2	7.065017223E-1	-2.843742371E-1	7.624595578E-1
2.418287651E1	1.689529419E-2	6.485987902E-1	-2.557592392E-1	6.974085101E-1
2.419314067E1	-6.564378738E-3	5.938680172E-1	-2.274818420E-1	6.359797964E-1
2.420340484E1	-2.281427383E-3	5.304281712E-1	-1.995105743E-1	5.667130834E-1
2.421366900E1	6.786584854E-3	4.797221422E-1	-1.936140060E-1	5.173642574E-1
2.422393317E1	-8.474588394E-3	4.416570663E-1	-2.194299698E-1	4.932365503E-1
2.423419734E1	-9.150266647E-3	4.279901981E-1	-2.169847488E-1	4.799392861E-1
2.424446150E1	-1.387774944E-2	3.932243586E-1	-1.886053085E-1	4.363369690E-1
2.425472567E1	-1.820373535E-2	3.471257687E-1	-1.535453796E-1	3.800050774E-1
2.426498983E1	-8.329868317E-3	3.040479422E-1	-1.262598038E-1	3.293267008E-1
2.427522063E1	-4.936850071E-2	2.169343233E-1	-4.951953888E-2	2.279252821E-1
2.428545147E1	-4.262971878E-2	1.400150061E-1	-4.998397827E-2	1.546605733E-1
2.429568233E1	-4.520440102E-2	9.482455254E-2	1.606559753E-2	1.062696432E-1
2.430591316E1	-4.447698593E-2	1.026920080E-1	1.469230652E-2	1.128703445E-1
2.431611066E1	-6.656980515E-2	3.418493271E-2	8.722591400E-2	1.149282761E-1
2.432630816E1	-7.187092304E-2	-9.228157997E-2	1.800842285E-1	2.147362311E-1
2.433647233E1	-1.012204885E-1	-1.174850464E-1	2.129735947E-1	2.634503282E-1
2.434663650E1	-9.961128235E-2	-1.661283970E-1	2.385988235E-1	3.073279201E-1
2.435680070E1	-9.795439243E-2	-1.473447084E-1	2.354669571E-1	2.945338928E-1
2.436696486E1	-1.024490595E-1	-2.767363787E-1	3.258590698E-1	4.396168405E-1
2.437712906E1	-1.204805374E-1	-3.557461500E-1	3.685150146E-1	5.261883685E-1
2.438729326E1	-1.285802126E-1	-3.989603519E-1	3.921337128E-1	5.739957162E-1
2.439742410E1	-1.441652775E-1	-4.881786108E-1	4.565353394E-1	6.837590945E-1
2.440755496E1	-1.673973799E-1	-5.445902348E-1	4.970817566E-1	7.561022942E-1
2.441768583E1	-1.717219353E-1	-6.185708642E-1	5.353651047E-1	8.359031836E-1
2.442781669E1	-1.686947346E-1	-7.007443309E-1	5.954227448E-1	9.348950613E-1
2.443791419E1	-1.649001837E-1	-6.859303117E-1	5.935697556E-1	9.219639460E-1
2.444801173E1	-1.727054119E-1	-8.446084261E-1	6.398649216E-1	1.073600331E0
2.445810926E1	-1.826683283E-1	-9.143931270E-1	6.913423538E-1	1.160791436E0
2.446820679E1	-1.783456802E-1	-9.041191936E-1	6.903676987E-1	1.151453975E0
2.447830433E1	-1.596711874E-1	-1.067511082E0	7.279148102E-1	1.301896604E0
2.448840186E1	-1.648508310E-1	-1.121720314E0	7.488775253E-1	1.358767753E0
2.449849939E1	-1.625939608E-1	-1.183899641E0	7.395677567E-1	1.405352491E0
2.450859693E1	-1.553231478E-1	-1.145764351E0	7.349014282E-1	1.370029685E0
2.451866109E1	-1.626830101E-1	-1.185314894E0	7.229747772E-1	1.397901888E0
2.452872529E1	-1.753726006E-1	-1.301765919E0	7.371683121E-1	1.506242735E0
2.453878949E1	-1.523164511E-1	-1.318077445E0	7.344903946E-1	1.516576603E0
2.454885369E1	-1.818860769E-1	-1.347229004E0	7.222452164E-1	1.539398157E0
2.455895126E1	-1.752061844E-1	-1.401321769E0	7.316427231E-1	1.590503373E0
2.456904879E1	-1.608285904E-1	-1.415485024E0	7.196083069E-1	1.596026255E0
2.457914632E1	-1.584155560E-1	-1.421310425E0	7.076892853E-1	1.595632457E0
2.458924386E1	-1.495628357E-1	-1.431842446E0	7.222337723E-1	1.610640697E0
2.459934139E1	-1.535906792E-1	-1.444093466E0	6.769599915E-1	1.602270534E0
2.460943892E1	-1.510975361E-1	-1.429584980E0	6.629238129E-1	1.583038743E0
2.461956979E1	-1.034638882E-1	-1.431918859E0	6.347417831E-1	1.569711288E0
2.462970065E1	-1.039381027E-1	-1.463230968E0	6.068115234E-1	1.587472273E0
2.463983152E1	-8.091986179E-2	-1.451103687E0	5.622816086E-1	1.558335825E0
2.464996239E1	-7.800269127E-2	-1.400826931E0	5.585775375E-1	1.510102439E0
2.466009325E1	-8.524084091E-2	-1.437539816E0	4.880599976E-1	1.520522701E0
2.467022412E1	-8.729982376E-2	-1.416998386E0	4.849185944E-1	1.500217227E0
2.468035498E1	-8.454847336E-2	-1.433014393E0	4.865179062E-1	1.515710516E0
2.469048585E1	-8.898293972E-2	-1.488446355E0	4.641084671E-1	1.561661674E0
2.470061672E1	-7.363581657E-2	-1.585360289E0	3.770599365E-1	1.631246049E0
2.471074755E1	-6.869006157E-2	-1.596293569E0	3.787164688E-1	1.642040695E0
2.472087842E1	-6.781017780E-2	-1.640701532E0	3.994760513E-1	1.689994336E0
2.473100928E1	-5.841648579E-2	-1.727743626E0	3.192844391E-1	1.757968451E0
2.474114015E1	-5.372083187E-2	-1.778202534E0	2.312870026E-1	1.793985467E0
2.475127101E1	-3.800964355E-2	-1.789460897E0	1.548423767E-1	1.796549804E0
2.476140188E1	-2.993321419E-2	-1.828100681E0	1.526613235E-1	1.834708036E0
2.477153271E1	-1.785993576E-2	-1.856467485E0	1.433353424E-1	1.862078280E0
2.478166358E1	-1.314425468E-2	-1.845400691E0	1.432991028E-1	1.851002732E0
2.479179444E1	2.010345459E-3	-1.909941435E0	5.656909943E-2	1.910780047E0
2.480189194E1	4.487156868E-3	-1.892355204E0	5.570983887E-2	1.893180376E0
2.481198948E1	1.882266998E-2	-1.962820292E0	1.156139374E-2	1.962944588E0
2.482208701E1	2.368927002E-2	-1.961420655E0	-1.832389832E-2	1.961649289E0
2.483218454E1	2.663910389E-2	-1.935147762E0	-1.955509186E-2	1.935429902E0
2.484228208E1	4.172372818E-2	-1.926010489E0	-3.757095337E-2	1.926828703E0
2.485237961E1	1.387310028E-2	-1.938675642E0	-6.517791748E-2	1.939820576E0
2.486244381E1	3.597152233E-2	-1.997663975E0	-6.888961792E-2	1.999175101E0
2.487250801E1	3.841328621E-2	-1.964407444E0	-7.025241852E-2	1.966038552E0
2.488260558E1	3.793394566E-2	-1.956344843E0	-9.798336029E-2	1.959164329E0
2.489270311E1	4.048335552E-2	-1.773474932E0	-1.599988937E-1	1.781137805E0
2.490280064E1	6.455552578E-2	-1.696100473E0	-1.634216309E-1	1.705177663E0
2.491289817E1	5.921471119E-2	-1.606804848E0	-1.548156738E-1	1.615331574E0
2.492296237E1	5.961191654E-2	-1.507894516E0	-1.758737564E-1	1.519286356E0
2.493302657E1	6.129491329E-2	-1.415490150E0	-1.504697800E-1	1.424784400E0
2.494312411E1	5.576014519E-2	-1.306337833E0	-1.530380249E-1	1.316452949E0
2.495322164E1	5.230343342E-2	-1.222787738E0	-1.504268646E-1	1.233115462E0
2.496331917E1	4.608261585E-2	-1.149150133E0	-1.308984756E-1	1.157499048E0
2.497341671E1	3.588724136E-2	-1.095829368E0	-1.326942444E-1	1.104417339E0
2.498351424E1	3.833758831E-2	-1.014506102E0	-1.464052200E-1	1.025732367E0
2.499361174E1	5.397796631E-2	-9.519139528E-1	-1.867771149E-1	9.715654816E-1
2.500370927E1	4.309618473E-2	-8.905649185E-1	-1.990308762E-1	9.135515557E-1
2.501380680E1	1.983141899E-2	-8.297545314E-1	-1.756439209E-1	8.483729454E-1
2.502390434E1	1.527988911E-2	-7.953661680E-1	-1.737031937E-1	8.142564803E-1
2.503400187E1	4.526579380E-2	-7.340914011E-1	-1.526670456E-1	7.511633671E-1
2.504413277E1	4.083013535E-2	-6.858583093E-1	-1.487483978E-1	7.029899048E-1
2.505426360E1	3.643703461E-2	-6.621892452E-1	-1.474103928E-1	6.793762418E-1
2.506436110E1	6.593680382E-2	-5.739192963E-1	-2.012386322E-1	6.117417820E-1
2.507445864E1	6.175851822E-2	-5.546378493E-1	-2.001600266E-1	5.928754462E-1
2.508455617E1	5.053770542E-2	-4.841983914E-1	-1.584587097E-1	5.119680699E-1
2.509465370E1	6.117570400E-2	-4.368380904E-1	-1.263971329E-1	4.588531565E-1
2.510475124E1	5.070436001E-2	-3.932501674E-1	-9.436798096E-2	4.075805958E-1
2.511484877E1	3.833782673E-2	-3.268344998E-1	-4.797744751E-2	3.325543786E-1
2.512497967E1	4.001665115E-2	-2.736804485E-1	-4.147529602E-3	2.766216229E-1
2.513511054E1	3.581392765E-2	-2.616895437E-1	-3.622055054E-3	2.641536939E-1
2.514524140E1	1.755404472E-2	-1.527200341E-1	2.557849884E-2	1.558390609E-1
2.515537227E1	2.372360229E-2	-1.046502590E-1	3.800392151E-2	1.138366552E-1
2.516553647E1	1.877653599E-2	-4.318809509E-2	1.127290726E-1	1.221704288E-1
2.517570067E1	1.675522327E-2	-3.553187847E-2	1.132078171E-1	1.198301370E-1
2.518586487E1	2.414000034E-2	7.056474686E-3	1.590509415E-1	1.610271264E-1
2.519602907E1	2.302074432E-2	6.336677074E-2	2.357387543E-1	2.451898501E-1
2.520619323E1	-6.761670113E-3	1.760993600E-1	2.668399811E-1	3.197816134E-1
2.521635743E1	-4.480600357E-3	2.521817088E-1	2.980175018E-1	3.904230032E-1
2.522652160E1	-8.520960808E-3	3.202870488E-1	3.268556595E-1	4.577018927E-1
2.523668580E1	-1.952087879E-2	3.825249076E-1	3.508272171E-1	5.194093818E-1
2.524681663E1	-6.855607033E-3	4.506834745E-1	3.746156693E-1	5.860882981E-1
2.525694750E1	-2.571785450E-2	5.197058320E-1	4.269027710E-1	6.730538877E-1
2.526707833E1	-2.862417698E-2	5.172770619E-1	4.261674881E-1	6.708305525E-1
2.527720923E1	-2.396380901E-2	6.541231871E-1	4.683752060E-1	8.048768487E-1
2.528734010E1	-3.040981293E-2	7.071771622E-1	4.913148880E-1	8.616348499E-1
2.529747096E1	1.739978790E-3	7.676314116E-1	4.853410721E-1	9.081943447E-1
2.530760183E1	-1.694345474E-2	8.355206251E-1	4.958219528E-1	9.717104530E-1
2.531773270E1	-1.921069622E-2	8.222062588E-1	4.940586090E-1	9.594196641E-1
2.532786356E1	1.193547249E-2	8.979234099E-1	4.681558609E-1	1.012708653E0
2.533799439E1	-3.346204758E-3	9.552767277E-1	4.591083527E-1	1.059879853E0
2.534809189E1	1.196968555E-2	9.941380024E-1	4.765577316E-1	1.102524790E0
2.535818943E1	1.099073887E-2	1.060304880E0	4.700355530E-1	1.159870965E0
2.536828696E1	3.715634346E-3	1.084847927E0	4.656200409E-1	1.180555316E0
2.537838449E1	1.725852489E-2	1.091267824E0	4.873447418E-1	1.195269099E0
2.538848203E1	-9.800553322E-3	1.132534742E0	5.018596649E-1	1.238787357E0
2.539857956E1	-6.969332695E-3	1.148203135E0	5.499925613E-1	1.273149963E0
2.540867709E1	-1.275575161E-2	1.181301832E0	5.910167694E-1	1.320960843E0
2.541877462E1	-1.089298725E-2	1.152633786E0	5.889368057E-1	1.294422598E0
2.542883879E1	-2.107346058E-2	1.283990264E0	6.202335358E-1	1.426101233E0
2.543890299E1	-4.387903214E-2	1.295105934E0	6.537046432E-1	1.451397434E0
2.544896722E1	-3.153192997E-2	1.332348585E0	6.103744507E-1	1.465845826E0
2.545903142E1	-2.841031551E-2	1.343503714E0	6.116724014E-1	1.476466221E0
2.546906229E1	-1.018059254E-2	1.459316492E0	6.535835266E-1	1.599024607E0
2.547909316E1	8.922696114E-3	1.533881187E0	6.427536011E-1	1.663130573E0
2.548912402E1	1.876807213E-2	1.609988809E0	6.461067200E-1	1.734897720E0
2.549915489E1	1.571357250E-2	1.668096781E0	6.203136444E-1	1.779770436E0
2.550918579E1	2.118360996E-2	1.715325832E0	6.084470749E-1	1.820164635E0
2.551921665E1	3.261637688E-2	1.758737087E0	5.697727203E-1	1.849016204E0
2.552928089E1	-4.480838776E-3	1.836701155E0	5.594663620E-1	1.920024432E0
2.553934509E1	3.844499588E-2	1.857170820E0	5.394363403E-1	1.934309447E0
2.554940932E1	1.992964745E-2	1.912430286E0	4.930009842E-1	1.975053610E0
2.555947352E1	2.303099632E-2	1.887500048E0	4.918889999E-1	1.950677227E0
2.556953775E1	7.346069813E-2	1.907214046E0	4.450607300E-1	1.959831866E0
2.557960192E1	8.528196812E-2	2.050657511E0	2.831563950E-1	2.071870359E0
2.558966612E1	1.089067459E-1	2.067177296E0	2.433052063E-1	2.084293663E0
2.559973032E1	1.115890741E-1	2.009122372E0	1.747655869E-1	2.019794008E0
2.560982788E1	1.099393368E-1	1.898065448E0	1.070985794E-1	1.904260803E0
2.561992542E1	1.035407782E-1	1.762537479E0	1.040954590E-1	1.768642113E0
2.563005628E1	9.954357147E-2	1.714656353E0	1.101112366E-1	1.721069381E0
2.564018715E1	8.646726608E-2	1.640355349E0	8.652019501E-2	1.644909725E0
2.565031802E1	9.071266651E-2	1.635951757E0	2.585983276E-2	1.638668872E0
2.566044888E1	9.350228310E-2	1.573780298E0	-1.696395874E-2	1.576646720E0
2.567061308E1	8.975613117E-2	1.479548693E0	-1.345157623E-2	1.482329735E0
2.568077725E1	1.073597670E-1	1.498088121E0	-8.835315704E-2	1.504526643E0
2.569094145E1	1.123002768E-1	1.468467474E0	-1.101646423E-1	1.476869772E0
2.570110561E1	1.074904203E-1	1.387689114E0	-1.052150726E-1	1.395817136E0
2.571126981E1	1.298317909E-1	1.375344038E0	-2.338495255E-1	1.401111386E0
2.572143398E1	1.076653004E-1	1.314007282E0	-2.351465225E-1	1.339216503E0
2.573163155E1	1.101926565E-1	1.285217881E0	-2.481079102E-1	1.313577161E0
2.574182905E1	1.027776003E-1	1.185992360E0	-2.466526031E-1	1.215721440E0
2.575202655E1	1.018276215E-1	1.138676643E0	-2.788286209E-1	1.176732239E0
2.576222405E1	1.006765366E-1	1.111757398E0	-2.464160919E-1	1.143180286E0
2.577242155E1	1.023037434E-1	1.056816816E0	-2.379140854E-1	1.088085912E0
2.578261905E1	9.993445873E-2	1.031422615E0	-2.245922089E-1	1.060311825E0
2.579281658E1	9.757971764E-2	9.822325706E-1	-2.185087204E-1	1.010964235E0
2.580301408E1	1.064027548E-1	9.641066790E-1	-2.245883942E-1	9.956220073E-1
2.581321158E1	1.001055241E-1	9.289450645E-1	-2.811365128E-1	9.757037397E-1
2.582340908E1	1.151807308E-1	9.027857780E-1	-2.779111862E-1	9.515899270E-1
2.583357324E1	1.091436148E-1	8.857666254E-1	-3.034515381E-1	9.426439833E-1
2.584373745E1	8.683788776E-2	8.297021389E-1	-3.098402023E-1	8.899142706E-1
2.585393498E1	8.375978470E-2	7.926498652E-1	-3.044414520E-1	8.532257075E-1
2.586413248E1	6.595885754E-2	7.508996725E-1	-2.921772003E-1	8.084357769E-1
2.587432998E1	6.150746346E-2	6.784600019E-1	-2.636566162E-1	7.304833698E-1
2.588452751E1	3.884446621E-2	6.351391077E-1	-2.305679321E-1	6.768102762E-1
2.589475838E1	2.001428604E-2	5.705150366E-1	-1.880474091E-1	6.010406032E-1
2.590498921E1	4.490411282E-2	5.281884670E-1	-1.650648117E-1	5.551989086E-1
2.591518668E1	4.273021221E-2	5.080188513E-1	-1.618261337E-1	5.348801004E-1
2.592538421E1	3.986108303E-2	4.309515953E-1	-1.998853683E-1	4.767204043E-1
2.593554838E1	3.930354118E-2	3.951964378E-1	-1.738281250E-1	4.335218678E-1
2.594571258E1	2.755486965E-2	3.535255194E-1	-1.411132812E-1	3.816444967E-1
2.595587674E1	1.582157612E-2	2.913364172E-1	-1.329565048E-1	3.206316616E-1
2.596604094E1	1.320219040E-2	2.876328230E-1	-1.326770782E-1	3.170333512E-1
2.597617177E1	-2.120137215E-3	1.894592047E-1	-5.657100677E-2	1.977360969E-1
2.598630264E1	-2.964544296E-2	1.376798153E-1	-5.293273926E-2	1.504541748E-1
2.599643347E1	-4.728817940E-2	9.378159046E-2	1.722717285E-2	1.064327680E-1
2.600656434E1	-4.957640171E-2	1.032125950E-1	1.515960693E-2	1.155009656E-1
2.601672854E1	-3.172683716E-2	2.908420563E-2	7.502746582E-2	8.649626489E-2
2.602689274E1	-6.618070602E-2	-1.000168324E-1	1.919832230E-1	2.263643313E-1
2.603705690E1	-9.135103226E-2	-1.484049559E-1	2.272100449E-1	2.863449781E-1
2.604722114E1	-9.308516979E-2	-1.306495667E-1	2.238178253E-1	2.753698913E-1
2.605738530E1	-9.968960285E-2	-1.596825123E-1	2.489900589E-1	3.121419086E-1
2.606754950E1	-1.129020452E-1	-2.959842682E-1	3.292732239E-1	4.569183896E-1
2.607771367E1	-1.039469242E-1	-3.529502153E-1	3.665409088E-1	5.193563857E-1
2.608787787E1	-1.043279171E-1	-3.333958387E-1	3.631973267E-1	5.039339219E-1
2.609800870E1	-1.486587524E-1	-4.652971029E-1	4.484577179E-1	6.631102046E-1
2.610813957E1	-1.792443991E-1	-5.376369953E-1	4.858255386E-1	7.464640295E-1
2.611827044E1	-1.810961962E-1	-5.979135633E-1	5.160350800E-1	8.103015890E-1
2.612840130E1	-1.800224781E-1	-6.938997507E-1	5.630903244E-1	9.115786692E-1
2.613853217E1	-1.831940413E-1	-7.606282234E-1	5.838432312E-1	9.762111809E-1
2.614866300E1	-1.857283115E-1	-8.217718005E-1	6.070051193E-1	1.038392562E0
2.615879387E1	-1.831945181E-1	-8.721752763E-1	6.492290497E-1	1.102609769E0
2.616892473E1	-2.018666267E-1	-9.199795127E-1	6.675786972E-1	1.154458209E0
2.617905560E1	-2.009270191E-1	-8.968412280E-1	6.642751694E-1	1.134000598E0
2.618918643E1	-2.162731886E-1	-1.029768467E0	6.679992676E-1	1.246362792E0
2.619928393E1	-2.235308886E-1	-1.074437380E0	6.692380905E-1	1.285403191E0
2.620938146E1	-2.206373215E-1	-1.044913769E0	6.655244827E-1	1.258351481E0
2.621947900E1	-2.246686220E-1	-1.151937842E0	6.448669434E-1	1.339137841E0
2.622957653E1	-2.381714582E-1	-1.184974790E0	6.623563766E-1	1.378262263E0
2.623967410E1	-2.419002056E-1	-1.230203032E0	6.725378036E-1	1.422751668E0
2.624977163E1	-2.382332087E-1	-1.191864014E0	6.682558060E-1	1.387033061E0
2.625986916E1	-2.433952093E-1	-1.288853884E0	6.712875366E-1	1.473435617E0
2.626996670E1	-2.408231497E-1	-1.302628756E0	6.456298828E-1	1.473660548E0
2.628006423E1	-2.427282333E-1	-1.329414964E0	6.583576202E-1	1.503228491E0
