"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.200000000E4	1.259571012E-1
1.202343750E4	1.753520487E-1
1.204687500E4	1.886397634E-1
1.207031250E4	8.027507018E-2
1.209375000E4	8.615707438E-2
1.211718750E4	1.412158070E-1
1.214062500E4	1.651885900E-1
1.216406250E4	6.494612698E-2
1.218750000E4	1.162230121E-1
1.221093750E4	1.983258256E-1
1.223437500E4	1.597912812E-1
1.225781250E4	1.101181642E-1
1.228125000E4	3.960658388E-2
1.230468750E4	7.710219053E-2
1.232812500E4	9.448397448E-2
1.235156250E4	1.681700422E-1
1.237500000E4	1.069699761E-1
1.239843750E4	5.902168146E-2
1.242187500E4	1.230060529E-1
1.244531250E4	1.553349007E-1
1.246875000E4	1.502045577E-1
1.249218750E4	1.555941873E-1
1.251562500E4	1.556740561E-1
1.253906250E4	1.484949203E-1
1.256250000E4	1.931894346E-1
1.258593750E4	1.661165105E-1
1.260937500E4	1.514424776E-1
1.263281250E4	1.381499652E-1
1.265625000E4	1.877733806E-1
1.267968750E4	9.625616794E-2
1.270312500E4	1.312621483E-1
1.272656250E4	4.215277831E-2
1.275000000E4	2.164640204E-1
1.277343750E4	1.397894262E-1
1.279687500E4	1.813948082E-1
1.282031250E4	1.460817315E-1
1.284375000E4	6.135266462E-3
1.286718750E4	2.857828287E-1
1.289062500E4	2.008117540E-1
1.291406250E4	1.706482550E-1
1.293750000E4	6.230533157E-2
1.296093750E4	4.644757046E-2
1.298437500E4	1.211018856E-1
1.300781250E4	1.454180620E-1
1.303125000E4	9.325809660E-2
1.305468750E4	2.317688045E-1
1.307812500E4	1.770462833E-1
1.310156250E4	2.283034287E-1
1.312500000E4	1.459701156E-1
1.314843750E4	1.738867575E-1
1.317187500E4	7.320278779E-2
1.319531250E4	6.361530252E-2
1.321875000E4	3.815252516E-1
1.324218750E4	1.347746074E-1
1.326562500E4	1.721562472E-1
1.328906250E4	1.489858813E-1
1.331250000E4	8.663101856E-2
1.333593750E4	9.136440315E-2
1.335937500E4	5.610397036E-2
1.338281250E4	8.305208785E-3
1.340625000E4	8.846702537E-2
1.342968750E4	5.946528158E-2
1.345312500E4	8.805979839E-2
1.347656250E4	1.630509621E-1
1.350000000E4	2.409537288E-1
1.352343750E4	2.241008334E-1
1.354687500E4	4.227226408E-2
1.357031250E4	2.794099729E-1
1.359375000E4	3.961281894E-2
1.361718750E4	1.176282568E-1
1.364062500E4	1.275922814E-1
1.366406250E4	1.087145437E-1
1.368750000E4	2.306858780E-1
1.371093750E4	5.095423592E-2
1.373437500E4	2.003318615E-1
1.375781250E4	1.001824004E-1
1.378125000E4	6.677483785E-2
1.380468750E4	8.484328135E-2
1.382812500E4	8.598815622E-2
1.385156250E4	1.338226198E-1
1.387500000E4	1.386776511E-1
1.389843750E4	1.894915275E-1
1.392187500E4	1.509204501E-1
1.394531250E4	9.180795785E-2
1.396875000E4	5.310997747E-2
1.399218750E4	8.480997587E-2
1.401562500E4	8.270016773E-2
1.403906250E4	7.397693763E-2
1.406250000E4	5.193559158E-2
1.408593750E4	9.175747409E-2
1.410937500E4	9.799180812E-2
1.413281250E4	2.763464022E-1
1.415625000E4	2.546418146E-1
1.417968750E4	1.487564338E-1
1.420312500E4	8.428777293E-2
1.422656250E4	1.588533739E-2
1.425000000E4	5.388292662E-2
1.427343750E4	3.117627623E-1
1.429687500E4	1.528949625E-1
1.432031250E4	3.035506342E-2
1.434375000E4	1.207185663E-1
1.436718750E4	1.261796295E-1
1.439062500E4	9.883658025E-2
1.441406250E4	2.241511345E-1
1.443750000E4	1.303838555E-1
1.446093750E4	5.513273468E-2
1.448437500E4	1.437532347E-2
1.450781250E4	1.842150988E-1
1.453125000E4	9.688453232E-2
1.455468750E4	8.334482168E-2
1.457812500E4	7.012566096E-2
1.460156250E4	7.152528837E-2
1.462500000E4	3.657283955E-2
1.464843750E4	1.701177912E-1
1.467187500E4	5.267031615E-2
1.469531250E4	6.863785162E-2
1.471875000E4	3.981617634E-2
1.474218750E4	1.870020829E-2
1.476562500E4	5.212629206E-2
1.478906250E4	1.373592492E-1
1.481250000E4	1.443995791E-1
1.483593750E4	2.791171633E-2
1.485937500E4	1.262390210E-1
1.488281250E4	2.406791889E-1
1.490625000E4	7.436139272E-2
1.492968750E4	1.039482258E-1
1.495312500E4	1.195310010E-1
1.497656250E4	6.471492451E-2
1.500000000E4	1.666677372E-1
1.502343750E4	2.217839419E-1
1.504687500E4	1.939944044E-2
1.507031250E4	6.542706855E-2
1.509375000E4	1.446785197E-1
1.511718750E4	1.487020979E-1
1.514062500E4	4.291078558E-2
1.516406250E4	4.263149256E-2
1.518750000E4	1.363325872E-1
1.521093750E4	1.308288082E-1
1.523437500E4	6.424270986E-2
1.525781250E4	2.418117888E-1
