"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.734375000E4	2.472237702E-2
1.736718750E4	1.520779178E-2
1.739062500E4	5.380503865E-2
1.741406250E4	2.780426934E-2
1.743750000E4	1.257411451E-2
1.746093750E4	2.507671907E-2
1.748437500E4	1.441183555E-2
1.750781250E4	3.789864219E-2
1.753125000E4	1.700103268E-2
1.755468750E4	2.994175663E-2
1.757812500E4	3.401705518E-2
1.760156250E4	3.024740989E-2
1.762500000E4	2.281130662E-2
1.764843750E4	2.890220624E-2
1.767187500E4	3.435442144E-2
1.769531250E4	2.638237330E-2
1.771875000E4	2.243436267E-2
1.774218750E4	3.245480476E-2
1.776562500E4	4.337783669E-2
1.778906250E4	2.266174407E-2
1.781250000E4	4.232257579E-2
1.783593750E4	4.519691475E-2
1.785937500E4	9.055931325E-3
1.788281250E4	2.518975996E-2
1.790625000E4	1.490192192E-2
1.792968750E4	3.741921703E-2
1.795312500E4	3.216683636E-2
1.797656250E4	9.106084185E-3
1.800000000E4	3.367080494E-2
1.802343750E4	3.241463977E-2
1.804687500E4	3.942410922E-2
1.807031250E4	3.312860687E-2
1.809375000E4	3.121266099E-2
1.811718750E4	2.941751735E-2
1.814062500E4	3.986508191E-2
1.816406250E4	3.426180805E-2
1.818750000E4	1.121892181E-2
1.821093750E4	3.971200504E-2
1.823437500E4	1.440504495E-2
1.825781250E4	2.780902008E-2
1.828125000E4	1.647328010E-2
1.830468750E4	3.209408817E-2
1.832812500E4	2.502506934E-2
1.835156250E4	1.778292624E-2
1.837500000E4	1.123908586E-2
1.839843750E4	1.064866550E-2
1.842187500E4	8.551850573E-3
1.844531250E4	3.108330413E-2
1.846875000E4	7.074750298E-2
1.849218750E4	2.042809640E-2
1.851562500E4	3.841053762E-2
1.853906250E4	1.817011686E-2
1.856250000E4	2.779208759E-2
1.858593750E4	2.448642828E-2
1.860937500E4	3.430844969E-2
1.863281250E4	2.920996921E-2
1.865625000E4	1.599865528E-2
1.867968750E4	4.685060641E-2
1.870312500E4	7.740962625E-3
1.872656250E4	2.410193308E-2
1.875000000E4	3.572769258E-2
1.877343750E4	3.202055014E-2
1.879687500E4	4.057538185E-2
1.882031250E4	4.791079800E-2
