"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.877343750E4	8.019041956E-1
1.879687500E4	6.123607961E-1
1.882031250E4	6.776650189E-1
1.884375000E4	5.936544960E-2
1.886718750E4	3.321354516E-1
1.889062500E4	7.287308069E-1
1.891406250E4	2.170138533E-1
1.893750000E4	1.663036664E0
1.896093750E4	3.767531337E-1
1.898437500E4	7.252623456E-1
1.900781250E4	8.511167785E-1
1.903125000E4	8.563444933E-1
1.905468750E4	1.319978230E0
1.907812500E4	8.969920074E-1
1.910156250E4	1.470603193E0
1.912500000E4	1.761810207E0
1.914843750E4	7.026349101E-1
1.917187500E4	2.439525112E0
1.919531250E4	5.606723599E-1
1.921875000E4	3.481360513E-1
1.924218750E4	1.065245285E0
1.926562500E4	1.135124307E0
1.928906250E4	8.847459853E-1
1.931250000E4	1.130868182E0
1.933593750E4	7.172466632E-1
1.935937500E4	9.321220431E-1
1.938281250E4	8.988054104E-1
1.940625000E4	1.092694890E0
1.942968750E4	6.397854804E-1
1.945312500E4	8.654069262E-1
1.947656250E4	6.087147151E-1
1.950000000E4	1.499983863E0
1.952343750E4	9.745723263E-1
1.954687500E4	5.276480877E-1
1.957031250E4	1.181142256E0
1.959375000E4	5.010102077E-1
1.961718750E4	1.320987866E0
1.964062500E4	9.290286202E-1
1.966406250E4	9.737703484E-1
1.968750000E4	1.645468647E0
1.971093750E4	1.469638212E0
1.973437500E4	1.059963858E0
1.975781250E4	1.568882018E0
1.978125000E4	2.108291036E0
1.980468750E4	1.043691449E0
1.982812500E4	1.840897669E-1
1.985156250E4	8.894204932E-1
1.987500000E4	2.719192312E-1
1.989843750E4	9.502076283E-1
1.992187500E4	7.436091140E-1
1.994531250E4	1.068466027E0
