"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.558593750E4	2.417248769E-1
1.560937500E4	3.120273618E-1
1.563281250E4	2.484134277E-1
1.565625000E4	3.294709458E-1
1.567968750E4	2.394374996E-1
1.570312500E4	2.593230551E-1
1.572656250E4	4.777714547E-1
1.575000000E4	9.708631905E-2
1.577343750E4	2.768899295E-1
1.579687500E4	2.907120220E-1
1.582031250E4	3.953171136E-1
1.584375000E4	3.390269221E-1
1.586718750E4	1.112559599E-1
1.589062500E4	5.943762894E-1
1.591406250E4	3.317408849E-1
1.593750000E4	6.256188789E-2
1.596093750E4	2.073008496E-1
1.598437500E4	3.808989707E-1
1.600781250E4	1.204850952E-1
1.603125000E4	2.401650006E-1
1.605468750E4	2.896829687E-1
1.607812500E4	2.175881061E-1
1.610156250E4	1.450037888E-1
1.612500000E4	1.618367628E-1
1.614843750E4	1.662429660E-1
1.617187500E4	1.610746801E-1
1.619531250E4	4.318388338E-1
1.621875000E4	1.738455038E-1
1.624218750E4	2.268942369E-1
1.626562500E4	1.286355205E-1
1.628906250E4	3.975003801E-1
1.631250000E4	1.875365469E-1
1.633593750E4	2.213257816E-1
1.635937500E4	2.851815709E-1
1.638281250E4	1.732811536E-1
1.640625000E4	2.029475463E-1
1.642968750E4	1.128603032E-1
1.645312500E4	5.384348401E-1
1.647656250E4	1.271898707E-1
1.650000000E4	1.135667015E-1
1.652343750E4	6.590210303E-2
1.654687500E4	2.659319038E-1
1.657031250E4	1.276855039E-1
1.659375000E4	2.543728095E-1
1.661718750E4	1.604590407E-1
1.664062500E4	2.309656616E-1
1.666406250E4	2.565404887E-1
1.668750000E4	2.930111919E-1
1.671093750E4	3.949161271E-1
1.673437500E4	1.379961459E-1
1.675781250E4	2.185029409E-1
1.678125000E4	3.230976687E-1
1.680468750E4	3.004524731E-1
1.682812500E4	6.078556583E-2
1.685156250E4	3.740930219E-1
1.687500000E4	2.282356663E-1
1.689843750E4	1.453477120E-1
1.692187500E4	4.713806892E-1
1.694531250E4	3.204240813E-1
1.696875000E4	3.700324976E-1
1.699218750E4	1.198035012E-1
1.701562500E4	2.473381682E-1
1.703906250E4	2.076323181E-1
1.706250000E4	2.893475591E-1
1.708593750E4	1.180756065E-1
