"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.017187500E4	6.557946563E-3
1.019531250E4	2.510193618E-2
1.021875000E4	2.505721865E-2
1.024218750E4	2.317233117E-2
1.026562500E4	1.033937147E-2
1.028906250E4	1.532138034E-2
1.031250000E4	7.069924203E-3
1.033593750E4	1.166327416E-2
1.035937500E4	1.474616870E-2
1.038281250E4	5.244957023E-3
1.040625000E4	1.660321536E-2
1.042968750E4	2.460808225E-2
1.045312500E4	7.492371922E-3
1.047656250E4	1.786081851E-2
1.050000000E4	3.509878043E-2
1.052343750E4	1.628323078E-2
1.054687500E4	3.433218219E-2
1.057031250E4	1.113310241E-2
1.059375000E4	1.660166189E-2
1.061718750E4	7.436315194E-3
1.064062500E4	2.689525004E-2
1.066406250E4	1.413883868E-2
1.068750000E4	7.429202461E-3
1.071093750E4	2.395189294E-2
1.073437500E4	9.060642157E-3
1.075781250E4	1.452311822E-2
1.078125000E4	2.752499946E-3
1.080468750E4	1.283571042E-2
1.082812500E4	9.852872945E-3
1.085156250E4	4.244995946E-3
1.087500000E4	1.216478185E-2
1.089843750E4	1.488922363E-2
1.092187500E4	3.120126611E-2
1.094531250E4	9.623925244E-3
1.096875000E4	1.891152109E-2
1.099218750E4	1.302949829E-2
1.101562500E4	1.066171481E-2
1.103906250E4	1.385863687E-2
1.106250000E4	4.431098323E-3
1.108593750E4	5.723905064E-3
1.110937500E4	8.748315765E-3
1.113281250E4	2.517114156E-2
1.115625000E4	1.735686208E-2
1.117968750E4	2.048497990E-2
1.120312500E4	5.861260914E-3
1.122656250E4	3.656081675E-2
1.125000000E4	7.829565877E-3
1.127343750E4	1.896129062E-2
1.129687500E4	1.544022237E-2
1.132031250E4	1.782831011E-2
1.134375000E4	9.089367475E-3
1.136718750E4	1.692232941E-2
1.139062500E4	1.341679291E-2
1.141406250E4	3.569578818E-2
1.143750000E4	2.361361267E-2
1.146093750E4	2.695823238E-2
1.148437500E4	1.542108512E-2
1.150781250E4	1.978633548E-2
1.153125000E4	8.579715843E-3
1.155468750E4	3.033254003E-2
1.157812500E4	3.340320262E-2
1.160156250E4	1.829546753E-2
1.162500000E4	3.129053047E-2
1.164843750E4	2.614848287E-2
1.167187500E4	2.243705742E-2
1.169531250E4	1.243914380E-2
1.171875000E4	1.246311979E-2
1.174218750E4	3.047397006E-3
1.176562500E4	2.282503968E-2
1.178906250E4	1.846146911E-2
1.181250000E4	3.288921274E-2
1.183593750E4	4.210829623E-3
1.185937500E4	1.042401189E-2
1.188281250E4	1.147686964E-2
1.190625000E4	6.650777344E-3
1.192968750E4	1.829054992E-2
1.195312500E4	3.863930992E-2
1.197656250E4	2.296583971E-2
1.200000000E4	2.201279554E-2
1.202343750E4	2.512553259E-2
1.204687500E4	3.395934691E-2
1.207031250E4	3.349938692E-2
1.209375000E4	4.717020659E-2
1.211718750E4	3.948891288E-2
1.214062500E4	4.238716568E-2
1.216406250E4	2.686535324E-2
1.218750000E4	3.324120840E-2
1.221093750E4	7.410322685E-3
1.223437500E4	3.617689047E-2
1.225781250E4	2.078654591E-2
1.228125000E4	2.730305713E-2
1.230468750E4	2.443106736E-2
1.232812500E4	2.218873749E-2
1.235156250E4	5.880899054E-3
1.237500000E4	3.749531915E-2
1.239843750E4	3.085441232E-2
1.242187500E4	1.348215092E-2
1.244531250E4	4.339908793E-2
1.246875000E4	1.132475597E-2
1.249218750E4	1.435034460E-2
1.251562500E4	2.799878721E-2
1.253906250E4	2.538738185E-2
1.256250000E4	2.483492889E-2
1.258593750E4	3.286458256E-2
1.260937500E4	5.101699418E-2
1.263281250E4	2.301665718E-2
1.265625000E4	2.084343945E-2
1.267968750E4	2.482248071E-2
1.270312500E4	2.589821100E-2
1.272656250E4	4.581963776E-3
1.275000000E4	6.220276122E-3
1.277343750E4	2.146587522E-2
1.279687500E4	1.724379436E-2
1.282031250E4	1.702189900E-2
1.284375000E4	2.638513376E-2
1.286718750E4	2.252263924E-2
1.289062500E4	1.365478510E-2
1.291406250E4	2.863609349E-2
1.293750000E4	1.319194658E-2
1.296093750E4	6.566364246E-3
1.298437500E4	1.848096391E-2
1.300781250E4	1.392891459E-2
1.303125000E4	4.038487346E-2
1.305468750E4	2.844300029E-2
1.307812500E4	1.860823745E-2
1.310156250E4	9.397882642E-3
1.312500000E4	1.837821089E-2
1.314843750E4	1.132642774E-2
1.317187500E4	2.977660318E-2
1.319531250E4	5.432150337E-3
1.321875000E4	7.303444861E-3
1.324218750E4	2.743817055E-2
1.326562500E4	1.078859727E-2
1.328906250E4	2.210095443E-2
1.331250000E4	1.849120591E-2
1.333593750E4	7.985516628E-3
1.335937500E4	4.079816466E-3
1.338281250E4	2.055572753E-2
1.340625000E4	1.547343569E-2
1.342968750E4	2.246913267E-2
1.345312500E4	1.334544716E-3
1.347656250E4	9.069060516E-3
1.350000000E4	2.153586975E-2
1.352343750E4	1.110387996E-2
1.354687500E4	1.934044130E-2
1.357031250E4	1.990451833E-2
1.359375000E4	1.334345368E-3
1.361718750E4	1.122185833E-2
1.364062500E4	1.404256404E-2
1.366406250E4	1.861878712E-2
1.368750000E4	9.868032116E-3
1.371093750E4	1.855905024E-2
1.373437500E4	2.599655274E-2
1.375781250E4	3.166356668E-2
1.378125000E4	1.162867539E-2
1.380468750E4	1.215123868E-2
1.382812500E4	1.281453238E-2
1.385156250E4	1.235886757E-2
1.387500000E4	1.065487647E-2
1.389843750E4	2.852366277E-2
1.392187500E4	7.578279104E-3
1.394531250E4	1.793161576E-2
1.396875000E4	2.699666659E-2
1.399218750E4	1.168461409E-2
1.401562500E4	1.866216294E-2
1.403906250E4	1.618100250E-2
1.406250000E4	1.632629787E-2
1.408593750E4	1.423255187E-2
1.410937500E4	1.273982854E-2
1.413281250E4	9.949990325E-3
1.415625000E4	1.760266987E-2
1.417968750E4	1.270840404E-2
1.420312500E4	1.466239428E-3
1.422656250E4	1.560986381E-2
1.425000000E4	2.408304377E-2
1.427343750E4	1.489422369E-2
1.429687500E4	2.770996282E-2
1.432031250E4	2.785127226E-2
1.434375000E4	1.662612521E-2
1.436718750E4	2.064736478E-2
1.439062500E4	1.217586118E-2
1.441406250E4	2.041146839E-2
1.443750000E4	1.441894656E-2
1.446093750E4	6.364710085E-3
1.448437500E4	1.057739924E-2
1.450781250E4	1.466560310E-2
1.453125000E4	1.902356832E-2
1.455468750E4	2.645962691E-2
1.457812500E4	3.505503761E-2
1.460156250E4	1.957992085E-2
1.462500000E4	2.683206605E-3
1.464843750E4	1.713842110E-2
1.467187500E4	1.488258058E-2
1.469531250E4	9.252310396E-3
1.471875000E4	2.041593777E-2
1.474218750E4	2.116706666E-2
1.476562500E4	8.797511003E-3
1.478906250E4	1.377040798E-2
1.481250000E4	1.135601306E-2
1.483593750E4	1.737088009E-2
1.485937500E4	2.560773953E-2
1.488281250E4	1.704608022E-2
1.490625000E4	8.847558222E-3
1.492968750E4	9.200706796E-3
1.495312500E4	4.093875277E-2
1.497656250E4	2.457584966E-2
1.500000000E4	8.083156174E-3
1.502343750E4	1.035343739E-2
1.504687500E4	1.532564344E-2
1.507031250E4	2.263322353E-2
1.509375000E4	6.061883963E-3
1.511718750E4	2.129752108E-2
1.514062500E4	2.503402849E-2
1.516406250E4	4.490570917E-3
1.518750000E4	1.692877206E-2
1.521093750E4	1.288354884E-2
1.523437500E4	2.524299460E-2
1.525781250E4	1.934918419E-2
1.528125000E4	4.054122300E-3
1.530468750E4	3.467165334E-2
1.532812500E4	8.697471043E-3
1.535156250E4	1.609586405E-2
1.537500000E4	1.648352972E-2
1.539843750E4	3.685536572E-2
1.542187500E4	1.524910172E-2
1.544531250E4	2.664550156E-2
1.546875000E4	2.234904617E-2
1.549218750E4	1.688722891E-2
1.551562500E4	2.546847496E-2
1.553906250E4	2.413182261E-2
1.556250000E4	6.597732526E-3
1.558593750E4	2.711078054E-2
1.560937500E4	3.596969853E-2
1.563281250E4	2.078363946E-2
1.565625000E4	1.456852258E-2
1.567968750E4	2.185564516E-2
