"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.860937500E4	7.728507127E-1
1.863281250E4	1.484998982E0
1.865625000E4	1.073022348E0
1.867968750E4	3.431790604E-1
1.870312500E4	4.762916417E-1
1.872656250E4	4.142551332E-1
1.875000000E4	5.403912035E-1
1.877343750E4	6.256377614E-1
1.879687500E4	3.716221998E-1
1.882031250E4	7.364173806E-1
1.884375000E4	3.053583723E-1
1.886718750E4	9.191997523E-1
1.889062500E4	6.368882875E-1
1.891406250E4	4.788888624E-2
1.893750000E4	2.711756474E-1
1.896093750E4	8.634445986E-1
1.898437500E4	2.366068602E-1
1.900781250E4	6.310139494E-1
1.903125000E4	2.011033220E-1
1.905468750E4	4.297449392E-1
1.907812500E4	7.425022299E-1
1.910156250E4	2.378458887E-1
1.912500000E4	5.429867614E-1
1.914843750E4	6.598756857E-1
1.917187500E4	1.045928755E-1
1.919531250E4	1.357206571E0
1.921875000E4	1.617986221E0
1.924218750E4	1.464487679E0
1.926562500E4	7.380719675E-1
1.928906250E4	6.281336813E-1
1.931250000E4	1.072729159E0
1.933593750E4	8.325481502E-1
1.935937500E4	7.048024446E-1
1.938281250E4	8.334179425E-1
1.940625000E4	1.112210406E-1
1.942968750E4	5.090853099E-1
1.945312500E4	3.622931907E-1
1.947656250E4	4.410702789E-1
1.950000000E4	8.021906869E-2
1.952343750E4	3.740838354E-1
1.954687500E4	1.359069738E-1
1.957031250E4	6.854381445E-1
1.959375000E4	8.988509653E-1
1.961718750E4	7.286051444E-1
1.964062500E4	2.558160566E-1
1.966406250E4	4.316288369E-1
1.968750000E4	1.804459700E-1
1.971093750E4	6.494143646E-1
1.973437500E4	7.739328672E-1
1.975781250E4	9.833903033E-1
1.978125000E4	3.515980578E-1
