"Time (s)"	"Recording (a.u.)"
1.250000000E-2	9.024323252E-2
1.252083333E-2	3.982665487E-2
1.254166667E-2	-4.452650533E-2
1.256250000E-2	-2.664265877E-2
1.258333333E-2	1.068147832E-2
1.260416667E-2	2.014221625E-3
1.262500000E-2	-2.951139866E-2
1.264583333E-2	-1.516769921E-2
1.266666667E-2	8.331553087E-3
1.268750000E-2	2.850428785E-2
1.270833333E-2	4.364146855E-2
1.272916667E-2	1.989806818E-2
1.275000000E-2	5.429242836E-2
1.277083333E-2	3.707998901E-2
1.279166667E-2	1.983703116E-2
1.281250000E-2	6.884975738E-2
1.283333333E-2	4.681539354E-2
1.285416667E-2	6.015198218E-2
1.287500000E-2	3.592028565E-2
1.289583333E-2	2.441480758E-3
1.291666667E-2	4.504531999E-2
1.293750000E-2	2.093569750E-2
1.295833333E-2	-5.523850215E-3
1.297916667E-2	2.536088137E-2
1.300000000E-2	4.315317240E-2
1.302083333E-2	4.943998535E-2
1.304166667E-2	6.100650044E-2
1.306250000E-2	-2.816858425E-2
1.308333333E-2	-3.360087893E-2
1.310416667E-2	2.996917631E-2
1.312500000E-2	-3.631702628E-2
1.314583333E-2	-9.573656423E-2
1.316666667E-2	-5.664235359E-2
1.318750000E-2	-3.482161931E-2
1.320833333E-2	-7.477034822E-2
1.322916667E-2	-7.171849727E-3
1.325000000E-2	4.275643178E-2
1.327083333E-2	-1.889095737E-2
1.329166667E-2	8.270516068E-3
1.331250000E-2	6.161687063E-2
1.333333333E-2	1.983703116E-3
1.335416667E-2	-4.260383923E-2
1.337500000E-2	-1.931821650E-2
1.339583333E-2	-2.151554918E-2
1.341666667E-2	2.233954894E-2
1.343750000E-2	8.032471694E-2
1.345833333E-2	-2.169866024E-2
1.347916667E-2	-5.398724326E-2
1.350000000E-2	6.570635090E-2
1.352083333E-2	8.627582629E-2
1.354166667E-2	4.818872646E-2
1.356250000E-2	-1.785332804E-2
1.358333333E-2	4.119998779E-3
