"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.507031250E4	5.250772535E-2
1.509375000E4	8.723821116E-2
1.511718750E4	4.674610398E-2
1.514062500E4	5.157285113E-2
1.516406250E4	4.994908334E-2
1.518750000E4	3.336658601E-2
1.521093750E4	5.292995573E-2
1.523437500E4	5.844254866E-2
1.525781250E4	9.986669304E-3
1.528125000E4	5.595112421E-2
1.530468750E4	1.118607636E-1
1.532812500E4	8.640178767E-2
1.535156250E4	1.107881659E-1
1.537500000E4	5.651519327E-2
1.539843750E4	1.101049945E-1
1.542187500E4	1.417702555E-1
1.544531250E4	2.736922850E-2
1.546875000E4	7.685602866E-2
1.549218750E4	2.085111899E-2
1.551562500E4	4.341733459E-2
1.553906250E4	2.383091405E-2
1.556250000E4	1.386089347E-2
1.558593750E4	2.517655436E-2
1.560937500E4	6.063619018E-2
1.563281250E4	4.649738643E-2
1.565625000E4	6.971317852E-2
1.567968750E4	5.521164699E-2
1.570312500E4	7.142930474E-2
1.572656250E4	4.752497743E-2
1.575000000E4	7.796345717E-2
1.577343750E4	1.004796551E-1
1.579687500E4	9.457871876E-2
1.582031250E4	3.625168013E-2
1.584375000E4	6.775510357E-2
1.586718750E4	7.530938703E-2
1.589062500E4	6.181197242E-2
1.591406250E4	5.075106085E-2
1.593750000E4	6.016947269E-2
1.596093750E4	1.011044128E-1
1.598437500E4	1.073647261E-1
1.600781250E4	7.062699902E-2
1.603125000E4	4.400746463E-2
1.605468750E4	4.111311775E-2
1.607812500E4	7.937045400E-2
1.610156250E4	1.068736767E-2
1.612500000E4	4.973200234E-2
1.614843750E4	6.818411804E-2
1.617187500E4	3.699376520E-2
1.619531250E4	2.467836461E-2
1.621875000E4	6.310130946E-2
1.624218750E4	6.813201163E-2
1.626562500E4	5.729720892E-2
1.628906250E4	4.013288548E-2
1.631250000E4	4.014928121E-2
1.633593750E4	3.856534937E-2
1.635937500E4	3.428194320E-2
1.638281250E4	4.400458723E-2
1.640625000E4	4.147760955E-2
1.642968750E4	6.269632364E-2
1.645312500E4	4.072843264E-2
1.647656250E4	4.689173777E-2
1.650000000E4	5.551420274E-2
1.652343750E4	2.262493391E-2
1.654687500E4	6.662549135E-2
1.657031250E4	5.494813183E-2
1.659375000E4	4.890318806E-2
1.661718750E4	4.477307878E-2
1.664062500E4	1.898465505E-2
1.666406250E4	2.921141881E-2
1.668750000E4	6.776449479E-2
1.671093750E4	7.207393314E-2
1.673437500E4	4.397674764E-2
1.675781250E4	6.123946738E-2
1.678125000E4	7.424460583E-2
1.680468750E4	5.380331690E-2
1.682812500E4	5.205796174E-2
1.685156250E4	3.671608901E-2
1.687500000E4	1.357937828E-2
1.689843750E4	5.420077880E-2
1.692187500E4	5.228185402E-2
1.694531250E4	4.722540427E-2
1.696875000E4	6.516392317E-2
1.699218750E4	6.196671449E-2
1.701562500E4	5.105759001E-2
1.703906250E4	3.561890083E-2
1.706250000E4	4.248819969E-2
1.708593750E4	2.904277212E-2
1.710937500E4	7.245481945E-2
1.713281250E4	5.284572905E-2
1.715625000E4	4.151704710E-2
1.717968750E4	6.251668160E-2
1.720312500E4	3.683227146E-2
1.722656250E4	2.928826549E-2
1.725000000E4	5.286127363E-2
1.727343750E4	4.723061056E-2
1.729687500E4	5.580372229E-2
1.732031250E4	6.404441567E-2
1.734375000E4	4.329501852E-2
1.736718750E4	3.225404165E-2
1.739062500E4	6.266181381E-2
1.741406250E4	5.460177474E-2
1.743750000E4	4.415218550E-2
1.746093750E4	4.901401671E-2
1.748437500E4	4.247419829E-2
1.750781250E4	6.053438339E-2
1.753125000E4	2.996387270E-2
1.755468750E4	5.993559667E-2
1.757812500E4	5.035253460E-2
1.760156250E4	4.865538280E-2
1.762500000E4	5.362769940E-2
1.764843750E4	5.011058861E-2
1.767187500E4	4.528577841E-2
1.769531250E4	5.093395504E-3
1.771875000E4	4.632747384E-2
1.774218750E4	4.928916299E-2
1.776562500E4	4.143978534E-2
1.778906250E4	5.374164814E-2
1.781250000E4	8.256991202E-2
1.783593750E4	3.676445027E-2
1.785937500E4	3.840414942E-2
1.788281250E4	3.316907351E-2
1.790625000E4	4.403602748E-2
1.792968750E4	2.122220485E-2
1.795312500E4	4.682169894E-2
1.797656250E4	5.948411295E-2
1.800000000E4	2.814085106E-2
1.802343750E4	4.102264366E-2
1.804687500E4	3.342933488E-2
1.807031250E4	6.014813386E-2
1.809375000E4	4.514382140E-2
1.811718750E4	5.522554490E-2
1.814062500E4	4.344206080E-2
1.816406250E4	4.068898478E-2
1.818750000E4	7.435908980E-2
1.821093750E4	4.576514540E-2
1.823437500E4	5.134852655E-2
1.825781250E4	4.884288518E-2
1.828125000E4	6.035201263E-2
1.830468750E4	3.385861791E-2
