"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.811718750E4	6.818425620E-3
1.814062500E4	3.362617226E-3
1.816406250E4	1.904840088E-2
1.818750000E4	1.528116382E-2
1.821093750E4	1.112667404E-2
1.823437500E4	1.917739102E-2
1.825781250E4	1.419449313E-2
1.828125000E4	3.967410372E-2
1.830468750E4	3.854410942E-2
1.832812500E4	2.808316604E-2
1.835156250E4	4.214357748E-2
1.837500000E4	2.158654855E-2
1.839843750E4	2.851338093E-2
1.842187500E4	1.953123624E-2
1.844531250E4	3.619097479E-2
1.846875000E4	1.663543364E-2
1.849218750E4	1.150788413E-2
1.851562500E4	1.081301092E-3
1.853906250E4	4.315811280E-2
1.856250000E4	1.958860926E-2
1.858593750E4	1.390607641E-2
1.860937500E4	5.369270292E-3
1.863281250E4	2.229744356E-2
1.865625000E4	5.771922690E-3
1.867968750E4	2.360303651E-2
1.870312500E4	9.134078617E-3
1.872656250E4	2.961832094E-2
1.875000000E4	1.577490484E-2
1.877343750E4	1.938421533E-2
1.879687500E4	2.279431724E-2
1.882031250E4	3.297187810E-2
1.884375000E4	9.062136691E-3
1.886718750E4	1.041827477E-2
1.889062500E4	6.051459939E-3
1.891406250E4	7.731205084E-3
1.893750000E4	2.154628135E-2
1.896093750E4	2.842114650E-2
1.898437500E4	1.433517148E-2
1.900781250E4	4.808689092E-3
1.903125000E4	2.413293999E-2
1.905468750E4	2.645816534E-2
1.907812500E4	2.870780435E-2
1.910156250E4	3.038859361E-2
1.912500000E4	2.167745362E-2
1.914843750E4	1.248902514E-2
1.917187500E4	1.135719624E-2
1.919531250E4	1.319394978E-2
